Stdout: [2024-01-11T11:26:36+00:00] INFO: Started Cinc Zero at chefzero://localhost:1 with repository at /etc/chef (One version per cookbook)
Stdout: [2024-01-11T11:26:36+00:00] INFO: *** Cinc Client 18.2.7 ***
Stdout: [2024-01-11T11:26:36+00:00] INFO: Platform: x86_64-linux
Stdout: [2024-01-11T11:26:36+00:00] INFO: Cinc-client pid: 30896
Stdout: [2024-01-11T11:26:56+00:00] WARN: Run List override has been provided.
Stdout: [2024-01-11T11:32:53+00:00] INFO: cookbook_file[setup-ephemeral-drives.sh] mode changed to 744
Stdout:     * template[setup-ephemeral.service] action create[2024-01-11T11:32:53+00:00] INFO: Processing template[setup-ephemeral.service] action create (aws-parallelcluster-environment::install line 38)
Stdout: [2024-01-11T11:32:53+00:00] INFO: template[setup-ephemeral.service] created file /etc/systemd/system/setup-ephemeral.service
Stdout:       - create new file /etc/systemd/system/setup-ephemeral.service[2024-01-11T11:32:53+00:00] INFO: template[setup-ephemeral.service] updated file contents /etc/systemd/system/setup-ephemeral.service
Stdout:       +WantedBy=multi-user.target[2024-01-11T11:32:53+00:00] INFO: template[setup-ephemeral.service] owner changed to 0
Stdout: [2024-01-11T11:32:53+00:00] INFO: template[setup-ephemeral.service] group changed to 0
Stdout: [2024-01-11T11:32:53+00:00] INFO: template[setup-ephemeral.service] mode changed to 644
Stdout:   * ec2_udev_rules[configure udev] action setup[2024-01-11T11:32:53+00:00] INFO: Processing ec2_udev_rules[configure udev] action setup (aws-parallelcluster-environment::install line 18)
Stdout:     * directory[/etc/udev/rules.d] action create[2024-01-11T11:32:53+00:00] INFO: Processing directory[/etc/udev/rules.d] action create (aws-parallelcluster-environment::install line 17)
Stdout:     * template[ec2-volid.rules] action create[2024-01-11T11:32:54+00:00] INFO: Processing template[ec2-volid.rules] action create (aws-parallelcluster-environment::install line 21)
Stdout: [2024-01-11T11:32:54+00:00] INFO: template[ec2-volid.rules] created file /etc/udev/rules.d/52-ec2-volid.rules
Stdout:       - create new file /etc/udev/rules.d/52-ec2-volid.rules[2024-01-11T11:32:54+00:00] INFO: template[ec2-volid.rules] updated file contents /etc/udev/rules.d/52-ec2-volid.rules
Stdout:       +KERNEL=="nvme*", ENV{DEVTYPE}=="partition", PROGRAM="/opt/parallelcluster/pyenv/versions/3.9.17/envs/cookbook_virtualenv/bin/python /sbin/ec2_dev_2_volid.py %k", SYMLINK+="disk/by-ebs-volumeid/%c-p%n"[2024-01-11T11:32:54+00:00] INFO: template[ec2-volid.rules] owner changed to 0
Stdout: [2024-01-11T11:32:54+00:00] INFO: template[ec2-volid.rules] group changed to 0
Stdout: [2024-01-11T11:32:54+00:00] INFO: template[ec2-volid.rules] mode changed to 644
Stdout:     * template[parallelcluster-ebsnvme-id] action create[2024-01-11T11:32:54+00:00] INFO: Processing template[parallelcluster-ebsnvme-id] action create (aws-parallelcluster-environment::install line 31)
Stdout: [2024-01-11T11:32:54+00:00] INFO: template[parallelcluster-ebsnvme-id] created file /usr/local/sbin/parallelcluster-ebsnvme-id
Stdout:       - create new file /usr/local/sbin/parallelcluster-ebsnvme-id[2024-01-11T11:32:54+00:00] INFO: template[parallelcluster-ebsnvme-id] updated file contents /usr/local/sbin/parallelcluster-ebsnvme-id
Stdout:       +        print(dev.get_block_device(args.udev))[2024-01-11T11:32:54+00:00] INFO: template[parallelcluster-ebsnvme-id] owner changed to 0
Stdout: [2024-01-11T11:32:54+00:00] INFO: template[parallelcluster-ebsnvme-id] group changed to 0
Stdout: [2024-01-11T11:32:54+00:00] INFO: template[parallelcluster-ebsnvme-id] mode changed to 744
Stdout:     * cookbook_file[ec2_dev_2_volid.py] action create[2024-01-11T11:32:54+00:00] INFO: Processing cookbook_file[ec2_dev_2_volid.py] action create (aws-parallelcluster-environment::install line 41)
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[ec2_dev_2_volid.py] created file /sbin/ec2_dev_2_volid.py
Stdout:       - create new file /sbin/ec2_dev_2_volid.py[2024-01-11T11:32:54+00:00] INFO: cookbook_file[ec2_dev_2_volid.py] updated file contents /sbin/ec2_dev_2_volid.py
Stdout:       +    main()[2024-01-11T11:32:54+00:00] INFO: cookbook_file[ec2_dev_2_volid.py] owner changed to 0
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[ec2_dev_2_volid.py] group changed to 0
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[ec2_dev_2_volid.py] mode changed to 744
Stdout:     * cookbook_file[ec2blkdev-init] action create[2024-01-11T11:32:54+00:00] INFO: Processing cookbook_file[ec2blkdev-init] action create (aws-parallelcluster-environment::install line 50)
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[ec2blkdev-init] created file /etc/init.d/ec2blkdev
Stdout:       - create new file /etc/init.d/ec2blkdev[2024-01-11T11:32:54+00:00] INFO: cookbook_file[ec2blkdev-init] updated file contents /etc/init.d/ec2blkdev
Stdout:       +exit $?[2024-01-11T11:32:54+00:00] INFO: cookbook_file[ec2blkdev-init] owner changed to 0
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[ec2blkdev-init] group changed to 0
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[ec2blkdev-init] mode changed to 744
Stdout:     * cookbook_file[manageVolume.py] action create[2024-01-11T11:32:54+00:00] INFO: Processing cookbook_file[manageVolume.py] action create (aws-parallelcluster-environment::install line 59)
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[manageVolume.py] created file /usr/local/sbin/manageVolume.py
Stdout:       - create new file /usr/local/sbin/manageVolume.py[2024-01-11T11:32:54+00:00] INFO: cookbook_file[manageVolume.py] updated file contents /usr/local/sbin/manageVolume.py
Stdout:       +    main()[2024-01-11T11:32:54+00:00] INFO: cookbook_file[manageVolume.py] owner changed to 0
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[manageVolume.py] group changed to 0
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[manageVolume.py] mode changed to 755
Stdout:     * execute[udev-daemon-reload] action nothing[2024-01-11T11:32:54+00:00] INFO: Processing execute[udev-daemon-reload] action nothing (aws-parallelcluster-environment::install line 18)
Stdout:     * directory[/etc/systemd/system/systemd-udevd.service.d] action create[2024-01-11T11:32:54+00:00] INFO: Processing directory[/etc/systemd/system/systemd-udevd.service.d] action create (aws-parallelcluster-environment::install line 25)
Stdout: [2024-01-11T11:32:54+00:00] INFO: directory[/etc/systemd/system/systemd-udevd.service.d] created directory /etc/systemd/system/systemd-udevd.service.d
Stdout:     * cookbook_file[udev-override.conf] action create[2024-01-11T11:32:54+00:00] INFO: Processing cookbook_file[udev-override.conf] action create (aws-parallelcluster-environment::install line 28)
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[udev-override.conf] created file /etc/systemd/system/systemd-udevd.service.d/override.conf
Stdout:       - create new file /etc/systemd/system/systemd-udevd.service.d/override.conf[2024-01-11T11:32:54+00:00] INFO: cookbook_file[udev-override.conf] updated file contents /etc/systemd/system/systemd-udevd.service.d/override.conf
Stdout:       +IPAddressAllow=any[2024-01-11T11:32:54+00:00] INFO: cookbook_file[udev-override.conf] owner changed to 0
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[udev-override.conf] group changed to 0
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[udev-override.conf] mode changed to 644
Stdout: [2024-01-11T11:32:54+00:00] INFO: cookbook_file[udev-override.conf] sending run action to execute[udev-daemon-reload] (immediate)
Stdout:     * execute[udev-daemon-reload] action run[2024-01-11T11:32:54+00:00] INFO: Processing execute[udev-daemon-reload] action run (aws-parallelcluster-environment::install line 18)
Stdout: [2024-01-11T11:32:54+00:00] INFO: execute[udev-daemon-reload] ran successfully
Stdout:     * service[ec2blkdev] action enable[2024-01-11T11:32:54+00:00] INFO: Processing service[ec2blkdev] action enable (aws-parallelcluster-environment::install line 70)
Stdout: [2024-01-11T11:32:54+00:00] INFO: service[ec2blkdev] enabled
Stdout:     * service[ec2blkdev] action start[2024-01-11T11:32:54+00:00] INFO: Processing service[ec2blkdev] action start (aws-parallelcluster-environment::install line 70)
Stdout: [2024-01-11T11:33:09+00:00] INFO: service[ec2blkdev] started
Stdout:   * cloudwatch[Install amazon-cloudwatch-agent] action setup[2024-01-11T11:33:09+00:00] INFO: Processing cloudwatch[Install amazon-cloudwatch-agent] action setup (aws-parallelcluster-environment::install line 19)
Stdout:     * directory[/opt/parallelcluster/sources] action create[2024-01-11T11:33:09+00:00] INFO: Processing directory[/opt/parallelcluster/sources] action create (aws-parallelcluster-environment::install line 20)
Stdout:     * remote_file[/opt/parallelcluster/sources/amazon-cloudwatch-agent.gpg] action create_if_missing[2024-01-11T11:33:09+00:00] INFO: Processing remote_file[/opt/parallelcluster/sources/amazon-cloudwatch-agent.gpg] action create_if_missing (aws-parallelcluster-environment::install line 25)
Stdout: [2024-01-11T11:33:09+00:00] INFO: remote_file[/opt/parallelcluster/sources/amazon-cloudwatch-agent.gpg] created file /opt/parallelcluster/sources/amazon-cloudwatch-agent.gpg
Stdout:       - create new file /opt/parallelcluster/sources/amazon-cloudwatch-agent.gpg[2024-01-11T11:33:09+00:00] INFO: remote_file[/opt/parallelcluster/sources/amazon-cloudwatch-agent.gpg] updated file contents /opt/parallelcluster/sources/amazon-cloudwatch-agent.gpg
Stdout: [2024-01-11T11:33:09+00:00] INFO: Platform for cloudwatch is ubuntu
Stdout:     * remote_file[/opt/parallelcluster/sources/amazon-cloudwatch-agent.deb.sig] action create_if_missing[2024-01-11T11:33:09+00:00] INFO: Processing remote_file[/opt/parallelcluster/sources/amazon-cloudwatch-agent.deb.sig] action create_if_missing (aws-parallelcluster-environment::install line 50)
Stdout: [2024-01-11T11:33:09+00:00] INFO: remote_file[/opt/parallelcluster/sources/amazon-cloudwatch-agent.deb.sig] created file /opt/parallelcluster/sources/amazon-cloudwatch-agent.deb.sig
Stdout:       - create new file /opt/parallelcluster/sources/amazon-cloudwatch-agent.deb.sig[2024-01-11T11:33:09+00:00] INFO: remote_file[/opt/parallelcluster/sources/amazon-cloudwatch-agent.deb.sig] updated file contents /opt/parallelcluster/sources/amazon-cloudwatch-agent.deb.sig
Stdout:     * remote_file[/opt/parallelcluster/sources/amazon-cloudwatch-agent.deb] action create_if_missing[2024-01-11T11:33:09+00:00] INFO: Processing remote_file[/opt/parallelcluster/sources/amazon-cloudwatch-agent.deb] action create_if_missing (aws-parallelcluster-environment::install line 56)
Stdout: [2024-01-11T11:33:11+00:00] INFO: remote_file[/opt/parallelcluster/sources/amazon-cloudwatch-agent.deb] created file /opt/parallelcluster/sources/amazon-cloudwatch-agent.deb
Stdout:       - create new file /opt/parallelcluster/sources/amazon-cloudwatch-agent.deb[2024-01-11T11:33:15+00:00] INFO: remote_file[/opt/parallelcluster/sources/amazon-cloudwatch-agent.deb] updated file contents /opt/parallelcluster/sources/amazon-cloudwatch-agent.deb
Stdout:     * execute[import-cloudwatch-agent-key] action run[2024-01-11T11:33:15+00:00] INFO: Processing execute[import-cloudwatch-agent-key] action run (aws-parallelcluster-environment::install line 64)
Stdout: [2024-01-11T11:33:15+00:00] INFO: execute[import-cloudwatch-agent-key] ran successfully
Stdout:     * execute[verify-cloudwatch-agent-public-key-fingerprint] action run[2024-01-11T11:33:15+00:00] INFO: Processing execute[verify-cloudwatch-agent-public-key-fingerprint] action run (aws-parallelcluster-environment::install line 69)
Stdout: [2024-01-11T11:33:15+00:00] INFO: execute[verify-cloudwatch-agent-public-key-fingerprint] ran successfully
Stdout:     * execute[verify-cloudwatch-agent-rpm-signature] action run[2024-01-11T11:33:15+00:00] INFO: Processing execute[verify-cloudwatch-agent-rpm-signature] action run (aws-parallelcluster-environment::install line 74)
Stdout: [2024-01-11T11:33:15+00:00] INFO: execute[verify-cloudwatch-agent-rpm-signature] ran successfully
Stdout:     * dpkg_package[/opt/parallelcluster/sources/amazon-cloudwatch-agent.deb] action install[2024-01-11T11:33:15+00:00] INFO: Processing dpkg_package[/opt/parallelcluster/sources/amazon-cloudwatch-agent.deb] action install (aws-parallelcluster-environment::install line 2)
Stdout:   * efa[Install EFA] action setup[2024-01-11T11:33:15+00:00] INFO: Processing efa[Install EFA] action setup (aws-parallelcluster-environment::install line 20)
Stdout: [2024-01-11T11:33:15+00:00] INFO: `/opt/amazon/efa` directory already exists.
Stdout:     * log[efa installed] action write[2024-01-11T11:33:15+00:00] INFO: Processing log[efa installed] action write (aws-parallelcluster-environment::install line 25)
Stdout: [2024-01-11T11:33:15+00:00] WARN: Existing EFA version differs from the one shipped with ParallelCluster. Skipping ParallelCluster EFA installation and configuration.
Stdout:   * raid[Install RAID prerequisite packages] action setup[2024-01-11T11:33:15+00:00] INFO: Processing raid[Install RAID prerequisite packages] action setup (aws-parallelcluster-environment::install line 21)
Stdout:     * apt_package[mdadm] action install[2024-01-11T11:33:15+00:00] INFO: Processing apt_package[mdadm] action install (aws-parallelcluster-environment::install line 20)
Stdout:   * lustre[Install FSx options] action setup[2024-01-11T11:33:15+00:00] INFO: Processing lustre[Install FSx options] action setup (aws-parallelcluster-environment::install line 22)
Stdout:     * apt_repository[fsxlustreclientrepo] action add[2024-01-11T11:33:15+00:00] INFO: Processing apt_repository[fsxlustreclientrepo] action add (aws-parallelcluster-environment::install line 17)
Stdout:       * execute[apt-cache gencaches] action nothing[2024-01-11T11:33:15+00:00] INFO: Processing execute[apt-cache gencaches] action nothing (aws-parallelcluster-environment::install line 432)
Stdout:       * apt_update[fsxlustreclientrepo] action nothing[2024-01-11T11:33:15+00:00] INFO: Processing apt_update[fsxlustreclientrepo] action nothing (aws-parallelcluster-environment::install line 439)
Stdout:       * remote_file[/etc/chef/local-mode-cache/cache/https___fsx-lustre-client-repo-public-keys_s3_amazonaws_com_fsx-ubuntu-public-key_asc] action create[2024-01-11T11:33:15+00:00] INFO: Processing remote_file[/etc/chef/local-mode-cache/cache/https___fsx-lustre-client-repo-public-keys_s3_amazonaws_com_fsx-ubuntu-public-key_asc] action create (aws-parallelcluster-environment::install line 278)
Stdout: [2024-01-11T11:33:15+00:00] INFO: remote_file[/etc/chef/local-mode-cache/cache/https___fsx-lustre-client-repo-public-keys_s3_amazonaws_com_fsx-ubuntu-public-key_asc] created file /etc/chef/local-mode-cache/cache/https___fsx-lustre-client-repo-public-keys_s3_amazonaws_com_fsx-ubuntu-public-key_asc
Stdout:         - create new file /etc/chef/local-mode-cache/cache/https___fsx-lustre-client-repo-public-keys_s3_amazonaws_com_fsx-ubuntu-public-key_asc[2024-01-11T11:33:15+00:00] INFO: remote_file[/etc/chef/local-mode-cache/cache/https___fsx-lustre-client-repo-public-keys_s3_amazonaws_com_fsx-ubuntu-public-key_asc] updated file contents /etc/chef/local-mode-cache/cache/https___fsx-lustre-client-repo-public-keys_s3_amazonaws_com_fsx-ubuntu-public-key_asc
Stdout:         +-----END PGP PUBLIC KEY BLOCK-----[2024-01-11T11:33:15+00:00] INFO: remote_file[/etc/chef/local-mode-cache/cache/https___fsx-lustre-client-repo-public-keys_s3_amazonaws_com_fsx-ubuntu-public-key_asc] mode changed to 644
Stdout:       * execute[apt-key add /etc/chef/local-mode-cache/cache/https___fsx-lustre-client-repo-public-keys_s3_amazonaws_com_fsx-ubuntu-public-key_asc] action run[2024-01-11T11:33:15+00:00] INFO: Processing execute[apt-key add /etc/chef/local-mode-cache/cache/https___fsx-lustre-client-repo-public-keys_s3_amazonaws_com_fsx-ubuntu-public-key_asc] action run (aws-parallelcluster-environment::install line 286)
Stdout: [2024-01-11T11:33:16+00:00] INFO: execute[apt-key add /etc/chef/local-mode-cache/cache/https___fsx-lustre-client-repo-public-keys_s3_amazonaws_com_fsx-ubuntu-public-key_asc] ran successfully
Stdout: [2024-01-11T11:33:16+00:00] INFO: execute[apt-key add /etc/chef/local-mode-cache/cache/https___fsx-lustre-client-repo-public-keys_s3_amazonaws_com_fsx-ubuntu-public-key_asc] sending run action to execute[apt-cache gencaches] (immediate)
Stdout:       * execute[apt-cache gencaches] action run[2024-01-11T11:33:16+00:00] INFO: Processing execute[apt-cache gencaches] action run (aws-parallelcluster-environment::install line 432)
Stdout: [2024-01-11T11:33:16+00:00] INFO: execute[apt-cache gencaches] ran successfully
Stdout:       * file[/etc/apt/sources.list.d/fsxlustreclientrepo.list] action create[2024-01-11T11:33:16+00:00] INFO: Processing file[/etc/apt/sources.list.d/fsxlustreclientrepo.list] action create (aws-parallelcluster-environment::install line 467)
Stdout: [2024-01-11T11:33:16+00:00] INFO: file[/etc/apt/sources.list.d/fsxlustreclientrepo.list] backed up to /etc/chef/local-mode-cache/backup/etc/apt/sources.list.d/fsxlustreclientrepo.list.chef-20240111113316.543607
Stdout: [2024-01-11T11:33:16+00:00] INFO: file[/etc/apt/sources.list.d/fsxlustreclientrepo.list] updated file contents /etc/apt/sources.list.d/fsxlustreclientrepo.list
Stdout: [2024-01-11T11:33:16+00:00] INFO: file[/etc/apt/sources.list.d/fsxlustreclientrepo.list] sending run action to execute[apt-cache gencaches] (immediate)
Stdout:       * execute[apt-cache gencaches] action run[2024-01-11T11:33:16+00:00] INFO: Processing execute[apt-cache gencaches] action run (aws-parallelcluster-environment::install line 432)
Stdout: [2024-01-11T11:33:21+00:00] INFO: execute[apt-cache gencaches] ran successfully
Stdout: [2024-01-11T11:33:21+00:00] INFO: file[/etc/apt/sources.list.d/fsxlustreclientrepo.list] sending update action to apt_update[fsxlustreclientrepo] (immediate)
Stdout:       * apt_update[fsxlustreclientrepo] action update[2024-01-11T11:33:21+00:00] INFO: Processing apt_update[fsxlustreclientrepo] action update (aws-parallelcluster-environment::install line 439)
Stdout:         * directory[/var/lib/apt/periodic] action create[2024-01-11T11:33:21+00:00] INFO: Processing directory[/var/lib/apt/periodic] action create (aws-parallelcluster-environment::install line 71)
Stdout:         * directory[/etc/apt/apt.conf.d] action create[2024-01-11T11:33:21+00:00] INFO: Processing directory[/etc/apt/apt.conf.d] action create (aws-parallelcluster-environment::install line 71)
Stdout:         * file[/etc/apt/apt.conf.d/15update-stamp] action create_if_missing[2024-01-11T11:33:21+00:00] INFO: Processing file[/etc/apt/apt.conf.d/15update-stamp] action create_if_missing (aws-parallelcluster-environment::install line 76)
Stdout:         * execute[apt-get -q update] action run[2024-01-11T11:33:22+00:00] INFO: Processing execute[apt-get -q update] action run (aws-parallelcluster-environment::install line 81)
Stdout: [2024-01-11T11:33:23+00:00] INFO: execute[apt-get -q update] ran successfully
Stdout:     * apt_update[] action periodic[2024-01-11T11:33:23+00:00] INFO: Processing apt_update[] action periodic (aws-parallelcluster-environment::install line 25)
Stdout:     * apt_package[lustre-client-modules-5.15.0-1051-aws, lustre-client-modules-aws, initramfs-tools] action install[2024-01-11T11:33:23+00:00] INFO: Processing apt_package[lustre-client-modules-5.15.0-1051-aws, lustre-client-modules-aws, initramfs-tools] action install (aws-parallelcluster-environment::install line 27)
Stdout:     * kernel_module[lnet] action install[2024-01-11T11:33:24+00:00] INFO: Processing kernel_module[lnet] action install (aws-parallelcluster-environment::install line 32)
Stdout:       * file[/etc/modprobe.d/disable_lnet.conf] action delete[2024-01-11T11:33:24+00:00] INFO: Processing file[/etc/modprobe.d/disable_lnet.conf] action delete (aws-parallelcluster-environment::install line 199)
Stdout:       * directory[/etc/modules-load.d] action create[2024-01-11T11:33:28+00:00] INFO: Processing directory[/etc/modules-load.d] action create (aws-parallelcluster-environment::install line 124)
Stdout:       * file[/etc/modules-load.d/lnet.conf] action create[2024-01-11T11:33:28+00:00] INFO: Processing file[/etc/modules-load.d/lnet.conf] action create (aws-parallelcluster-environment::install line 128)
Stdout: [2024-01-11T11:33:28+00:00] INFO: file[/etc/modules-load.d/lnet.conf] created file /etc/modules-load.d/lnet.conf
Stdout:         - create new file /etc/modules-load.d/lnet.conf[2024-01-11T11:33:28+00:00] INFO: file[/etc/modules-load.d/lnet.conf] updated file contents /etc/modules-load.d/lnet.conf
Stdout: [2024-01-11T11:33:28+00:00] INFO: file[/etc/modules-load.d/lnet.conf] not queuing delayed action run on execute[update initramfs] (delayed), as it's already been queued
Stdout:   * efs[Install efs-utils] action install_utils[2024-01-11T11:33:28+00:00] INFO: Processing efs[Install efs-utils] action install_utils (aws-parallelcluster-environment::install line 23)
Stdout:     * package_repos[update package repositories] action update[2024-01-11T11:33:28+00:00] INFO: Processing package_repos[update package repositories] action update (aws-parallelcluster-environment::install line 17)
Stdout:       * apt_update[] action periodic[2024-01-11T11:33:28+00:00] INFO: Processing apt_update[] action periodic (aws-parallelcluster-environment::install line 29)
Stdout:     * apt_package[dkms] action install[2024-01-11T11:33:28+00:00] INFO: Processing apt_package[dkms] action install (aws-parallelcluster-environment::install line 21)
Stdout:     * directory[/opt/parallelcluster/sources] action create[2024-01-11T11:33:28+00:00] INFO: Processing directory[/opt/parallelcluster/sources] action create (aws-parallelcluster-environment::install line 26)
Stdout: [2024-01-11T11:33:28+00:00] INFO: amazon-efs-utils not found when trying to get the version.
Stdout:     * remote_file[/opt/parallelcluster/sources/efs-utils-1.34.1.tar.gz] action create_if_missing[2024-01-11T11:33:28+00:00] INFO: Processing remote_file[/opt/parallelcluster/sources/efs-utils-1.34.1.tar.gz] action create_if_missing (aws-parallelcluster-environment::install line 44)
Stdout: [2024-01-11T11:33:28+00:00] INFO: remote_file[/opt/parallelcluster/sources/efs-utils-1.34.1.tar.gz] created file /opt/parallelcluster/sources/efs-utils-1.34.1.tar.gz
Stdout:       - create new file /opt/parallelcluster/sources/efs-utils-1.34.1.tar.gz[2024-01-11T11:33:28+00:00] INFO: remote_file[/opt/parallelcluster/sources/efs-utils-1.34.1.tar.gz] updated file contents /opt/parallelcluster/sources/efs-utils-1.34.1.tar.gz
Stdout:       (new content is binary, diff output suppressed)[2024-01-11T11:33:28+00:00] INFO: remote_file[/opt/parallelcluster/sources/efs-utils-1.34.1.tar.gz] mode changed to 644
Stdout:     * bash[install efs utils] action run[2024-01-11T11:33:28+00:00] INFO: Processing bash[install efs utils] action run (aws-parallelcluster-environment::install line 54)
Stdout: [2024-01-11T11:33:31+00:00] INFO: bash[install efs utils] ran successfully
Stdout:     * replace_or_add[increase EFS-utils watchdog poll interval] action edit[2024-01-11T11:33:31+00:00] INFO: Processing replace_or_add[increase EFS-utils watchdog poll interval] action edit (aws-parallelcluster-environment::install line 23)
Stdout:       * file[/etc/amazon/efs/efs-utils.conf] action create[2024-01-11T11:33:31+00:00] INFO: Processing file[/etc/amazon/efs/efs-utils.conf] action create (aws-parallelcluster-environment::install line 44)
Stdout: [2024-01-11T11:33:31+00:00] INFO: file[/etc/amazon/efs/efs-utils.conf] updated file contents /etc/amazon/efs/efs-utils.conf
Stdout:   * stunnel[Install stunnel] action setup[2024-01-11T11:33:31+00:00] INFO: Processing stunnel[Install stunnel] action setup (aws-parallelcluster-environment::install line 24)
Stdout:     * node_attributes[dump node attributes] action write[2024-01-11T11:33:31+00:00] INFO: Processing node_attributes[dump node attributes] action write (aws-parallelcluster-environment::install line 22)
Stdout:       * directory[/etc/chef] action create[2024-01-11T11:33:31+00:00] INFO: Processing directory[/etc/chef] action create (aws-parallelcluster-environment::install line 24)
Stdout:       * file[/etc/chef/node_attributes.json] action create[2024-01-11T11:33:32+00:00] INFO: Processing file[/etc/chef/node_attributes.json] action create (aws-parallelcluster-environment::install line 30)
Stdout: [2024-01-11T11:33:32+00:00] INFO: file[/etc/chef/node_attributes.json] backed up to /etc/chef/local-mode-cache/backup/etc/chef/node_attributes.json.chef-20240111113332.026883
Stdout: [2024-01-11T11:33:32+00:00] INFO: file[/etc/chef/node_attributes.json] updated file contents /etc/chef/node_attributes.json
Stdout:     * directory[/opt/parallelcluster/sources] action create[2024-01-11T11:33:32+00:00] INFO: Processing directory[/opt/parallelcluster/sources] action create (aws-parallelcluster-environment::install line 24)
Stdout:     * package_repos[update package repositories] action update[2024-01-11T11:33:32+00:00] INFO: Processing package_repos[update package repositories] action update (aws-parallelcluster-environment::install line 28)
Stdout:       * apt_update[] action periodic[2024-01-11T11:33:32+00:00] INFO: Processing apt_update[] action periodic (aws-parallelcluster-environment::install line 29)
Stdout:     * build_tools[Prerequisite: build tools] action setup[2024-01-11T11:33:32+00:00] INFO: Processing build_tools[Prerequisite: build tools] action setup (aws-parallelcluster-environment::install line 32)
Stdout:       * apt_package[build-essential] action install[2024-01-11T11:33:32+00:00] INFO: Processing apt_package[build-essential] action install (aws-parallelcluster-environment::install line 23)
Stdout:     * apt_package[libssl-dev, libwrap0-dev] action install[2024-01-11T11:33:32+00:00] INFO: Processing apt_package[libssl-dev, libwrap0-dev] action install (aws-parallelcluster-environment::install line 35)
Stdout:     * remote_file[/opt/parallelcluster/sources/stunnel-5.67.tar.gz] action create_if_missing[2024-01-11T11:33:32+00:00] INFO: Processing remote_file[/opt/parallelcluster/sources/stunnel-5.67.tar.gz] action create_if_missing (aws-parallelcluster-environment::install line 41)
Stdout: [2024-01-11T11:33:32+00:00] INFO: remote_file[/opt/parallelcluster/sources/stunnel-5.67.tar.gz] created file /opt/parallelcluster/sources/stunnel-5.67.tar.gz
Stdout:       - create new file /opt/parallelcluster/sources/stunnel-5.67.tar.gz[2024-01-11T11:33:32+00:00] INFO: remote_file[/opt/parallelcluster/sources/stunnel-5.67.tar.gz] updated file contents /opt/parallelcluster/sources/stunnel-5.67.tar.gz
Stdout:       (new content is binary, diff output suppressed)[2024-01-11T11:33:32+00:00] INFO: remote_file[/opt/parallelcluster/sources/stunnel-5.67.tar.gz] mode changed to 644
Stdout:     * bash[install stunnel] action run[2024-01-11T11:33:32+00:00] INFO: Processing bash[install stunnel] action run (aws-parallelcluster-environment::install line 51)
Stdout: [2024-01-11T11:33:45+00:00] INFO: bash[install stunnel] ran successfully
Stdout:   * system_authentication[Install packages required for directory service integration] action setup[2024-01-11T11:33:45+00:00] INFO: Processing system_authentication[Install packages required for directory service integration] action setup (aws-parallelcluster-environment::install line 25)
Stdout:     * package_repos[update package repositories] action update[2024-01-11T11:33:45+00:00] INFO: Processing package_repos[update package repositories] action update (aws-parallelcluster-environment::install line 19)
Stdout:       * apt_update[] action periodic[2024-01-11T11:33:45+00:00] INFO: Processing apt_update[] action periodic (aws-parallelcluster-environment::install line 29)
Stdout:     * apt_package[sssd, sssd-tools, sssd-ldap] action install[2024-01-11T11:33:45+00:00] INFO: Processing apt_package[sssd, sssd-tools, sssd-ldap] action install (aws-parallelcluster-environment::install line 23)
Stdout: [2024-01-11T11:34:00+00:00] INFO: apt_package[sssd, sssd-tools, sssd-ldap] installed ["sssd", "sssd-tools", "sssd-ldap"] at ["2.2.3-3ubuntu0.12", "2.2.3-3ubuntu0.12", "2.2.3-3ubuntu0.12"]
Stdout:   * node_attributes[dump node attributes] action write[2024-01-11T11:34:00+00:00] INFO: Processing node_attributes[dump node attributes] action write (aws-parallelcluster-computefleet::parallelcluster_node line 23)
Stdout:     * directory[/etc/chef] action create[2024-01-11T11:34:00+00:00] INFO: Processing directory[/etc/chef] action create (aws-parallelcluster-computefleet::parallelcluster_node line 24)
Stdout:     * file[/etc/chef/node_attributes.json] action create[2024-01-11T11:34:00+00:00] INFO: Processing file[/etc/chef/node_attributes.json] action create (aws-parallelcluster-computefleet::parallelcluster_node line 30)
Stdout:   * install_pyenv[pyenv for default python version] action run[2024-01-11T11:34:00+00:00] INFO: Processing install_pyenv[pyenv for default python version] action run (aws-parallelcluster-computefleet::parallelcluster_node line 28)
Stdout:     * directory[/opt/parallelcluster/pyenv] action create[2024-01-11T11:34:00+00:00] INFO: Processing directory[/opt/parallelcluster/pyenv] action create (aws-parallelcluster-computefleet::parallelcluster_node line 28)
